DO,pH,Conductivity,Turbidity,Ammonia-N,Hardness,Sulphate,TDS,Date,WQI
5.0,7.62,426.0,6.0,0.4,145.0,18.0,268.0,2019-04-01,76.53828571428572
4.6,7.98,510.0,10.0,0.4,160.0,32.0,318.0,2019-04-01,88.77066666666668
5.8,7.54,506.0,8.0,0.4,140.0,34.0,316.0,2019-04-01,87.48323809523811
4.6,8.2,460.0,10.0,0.4,135.0,30.0,262.0,2019-04-01,83.82838095238095
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
5.2,7.56,560.0,18.0,0.4,165.0,32.0,350.0,2019-04-01,105.98
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
7.0,7.45,452.0,27.0,0.4,130.0,28.0,265.0,2019-04-01,116.2604761904762
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
6.2,7.22,1723.0,35.0,0.4,280.0,37.0,1015.0,2019-04-01,210.24904761904764
6.3,7.06,1747.0,37.0,0.4,304.0,52.0,1035.0,2019-04-01,216.7909523809524
7.5,6.8,692.0,5.0,0.4,136.0,29.0,413.0,2019-04-01,96.80971428571429
4.8,8.13,530.0,6.0,0.4,190.0,22.0,320.0,2019-04-01,84.43571428571428
5.8,7.38,102.0,2.0,0.4,36.0,4.0,63.0,2019-04-01,47.0544761904762
5.6,8.26,460.0,4.0,0.4,152.0,32.0,298.0,2019-04-01,79.55066666666669
4.2,7.32,1110.0,10.0,0.4,360.0,62.0,690.0,2019-04-01,132.62285714285716
4.6,7.86,560.0,8.0,0.4,170.0,18.0,350.0,2019-04-01,88.21809523809524
4.2,8.08,590.0,10.0,0.4,190.0,34.0,370.0,2019-04-01,94.05714285714286
1.6,7.32,1698.0,23.0,0.4,300.0,54.0,1008.0,2019-04-01,178.52019047619046
4.8,8.1,980.0,6.0,0.4,215.0,82.0,610.0,2019-04-01,117.14190476190475
4.6,7.92,940.0,8.0,0.4,220.0,78.0,582.0,2019-04-01,116.78171428571429
4.8,8.06,814.0,6.0,0.4,195.0,56.0,520.0,2019-04-01,105.25904761904764
7.4,7.28,442.0,9.0,0.4,110.0,20.0,265.0,2019-04-01,86.92666666666666
6.5,7.24,834.0,13.0,0.4,180.0,36.0,494.0,2019-04-01,117.90580952380954
6.7,7.3,414.0,3.2,0.4,130.0,16.0,248.0,2019-04-01,74.41209523809526
0.1,7.2,1480.0,18.0,0.4,350.0,94.0,920.0,2019-04-01,158.25761904761904
0.1,7.24,1440.0,20.0,0.4,395.0,94.0,898.0,2019-04-01,160.63114285714283
0.1,7.3,1480.0,18.0,0.4,380.0,76.0,920.0,2019-04-01,158.5147619047619
6.7,6.93,1638.0,11.0,0.4,458.0,62.0,965.0,2019-04-01,174.76
6.1,7.37,2153.0,22.0,0.4,376.0,66.0,1290.0,2019-04-01,221.5847619047619
5.8,8.1,420.0,4.0,0.4,145.0,19.0,256.0,2019-04-01,75.6332380952381
2.0,7.52,1440.0,18.0,0.4,395.0,82.0,896.0,2019-04-01,162.5584761904762
0.1,7.58,1490.0,20.0,0.4,390.0,72.0,926.0,2019-04-01,162.90942857142858
2.4,7.52,1706.0,14.0,0.4,435.0,80.0,1056.0,2019-04-01,175.07180952380952
0.1,7.56,1410.0,20.0,0.4,360.0,122.0,986.0,2019-04-01,164.59133333333332
0.1,7.58,1680.0,16.0,0.4,480.0,138.0,1106.0,2019-04-01,177.7827619047619
1.0,7.32,1610.0,20.0,0.4,450.0,92.0,1060.0,2019-04-01,178.48285714285717
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
1.6,7.2,1680.0,22.0,0.4,480.0,94.0,1108.0,2019-04-01,188.93161904761908
1.8,7.82,1202.0,24.0,0.4,240.0,94.0,760.0,2019-04-01,153.0352380952381
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
0.1,7.32,2752.0,22.0,0.4,610.0,198.0,1710.0,2019-04-01,259.03285714285715
1.2,7.4,1710.0,16.0,0.4,425.0,96.0,1060.0,2019-04-01,175.4752380952381
5.9,7.47,3460.0,28.0,0.4,518.0,84.0,2065.0,2019-04-01,317.1752380952381
0.1,7.42,1890.0,24.0,0.4,540.0,110.0,1230.0,2019-04-01,203.88333333333333
0.1,6.87,17650.0,270.0,0.4,2156.0,153.0,12095.0,2019-04-01,1699.4890476190476
5.5,7.15,5630.0,45.0,0.4,908.0,131.0,3318.0,2019-04-01,490.56638095238094
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
5.7,7.04,2883.0,27.0,0.4,374.0,46.0,1709.0,2019-04-01,271.3115238095238
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
4.6,7.27,15300.0,65.0,0.4,1468.0,182.0,9180.0,2019-04-01,1145.1309523809523
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
0.1,7.46,1310.0,26.0,0.4,360.0,86.0,820.0,2019-04-01,160.93285714285713
5.6,8.16,410.0,6.0,0.4,155.0,20.0,258.0,2019-04-01,78.50685714285714
4.0,7.36,760.0,6.0,0.4,180.0,40.0,533.0,2019-04-01,99.41638095238096
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
2.4,7.52,1730.0,24.0,0.4,440.0,92.0,1138.0,2019-04-01,196.5744761904762
0.1,7.36,1520.0,22.0,0.4,430.0,106.0,1048.0,2019-04-01,175.6530476190476
0.1,7.42,1620.0,26.0,0.4,470.0,102.0,1010.0,2019-04-01,184.79000000000002
4.2,7.82,1280.0,16.0,0.4,325.0,86.0,796.0,2019-04-01,153.79657142857144
6.3,7.09,824.0,39.0,0.4,180.0,19.0,462.0,2019-04-01,155.98409523809525
6.5,7.48,1769.0,26.0,0.4,344.0,52.0,1056.0,2019-04-01,203.4922857142857
5.0,7.86,320.0,6.0,0.4,125.0,10.0,198.0,2019-04-01,68.95542857142858
5.2,7.84,339.0,8.0,0.4,125.0,12.0,214.0,2019-04-01,74.19200000000001
5.4,8.8,482.0,8.0,0.4,150.0,12.0,298.0,2019-04-01,85.89923809523812
5.0,7.82,560.0,10.0,0.4,195.0,36.0,364.0,2019-04-01,94.89390476190476
3.1,7.89,1629.0,12.0,0.4,290.0,124.0,1012.0,2019-04-01,167.12457142857144
0.1,7.2,5024.0,36.0,0.4,1465.0,298.0,3220.0,2019-04-01,462.95761904761906
0.1,7.48,11860.0,42.0,0.4,620.0,928.0,7284.0,2019-04-01,899.2696190476191
2.0,7.46,940.0,14.0,0.4,315.0,70.0,582.0,2019-04-01,121.05885714285714
1.5,7.52,1300.0,16.0,0.4,280.0,82.0,816.0,2019-04-01,145.60180952380952
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
5.2,6.78,7190.0,17.0,0.4,1274.0,112.0,4210.0,2019-04-01,550.4009523809524
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
6.5,6.61,971.0,13.0,0.4,198.0,31.0,580.0,2019-04-01,125.96047619047619
0.1,7.62,1940.0,22.0,0.4,350.0,140.0,1246.0,2019-04-01,198.5989523809524
4.7,6.53,7330.0,25.0,0.4,1430.0,173.0,4290.0,2019-04-01,578.1480952380953
0.1,7.73,1860.0,20.0,0.4,435.0,114.0,1234.0,2019-04-01,193.8624761904762
5.1,7.38,1648.0,22.0,0.4,440.0,65.0,980.0,2019-04-01,189.13714285714286
6.1,7.58,1483.0,25.0,0.4,384.0,52.0,872.0,2019-04-01,183.88409523809526
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
4.9,7.49,3150.0,17.0,0.4,486.0,68.0,1870.0,2019-04-01,275.21333333333337
2.8,7.62,1306.0,36.0,0.4,330.0,85.0,820.0,2019-04-01,183.6509523809524
4.2,7.5,1396.0,22.0,0.4,345.0,98.0,920.0,2019-04-01,173.97904761904763
0.1,7.4,1920.0,26.0,0.4,485.0,110.0,1252.0,2019-04-01,207.27457142857145
0.1,7.38,1720.0,10.0,0.4,420.0,88.0,1126.0,2019-04-01,165.66180952380952
2.0,7.42,920.0,6.0,0.4,320.0,38.0,580.0,2019-04-01,106.0
3.0,7.26,1160.0,8.0,0.4,295.0,94.0,742.0,2019-04-01,129.52457142857142
2.8,7.64,920.0,4.0,0.4,255.0,84.0,578.0,2019-04-01,105.44971428571428
3.2,7.54,1880.0,4.0,0.4,520.0,162.0,1130.0,2019-04-01,177.65523809523808
2.6,7.32,1620.0,8.2,0.4,520.0,92.0,1012.0,2019-04-01,164.49885714285713
2.0,7.86,1545.0,6.0,0.4,390.0,96.0,1020.0,2019-04-01,153.87809523809526
3.8,7.68,770.0,10.0,0.4,250.0,48.0,476.0,2019-04-01,106.0832380952381
4.6,7.27,1900.0,1.2,0.4,422.0,177.0,1135.0,2019-04-01,175.10761904761904
4.6,7.37,1577.0,1.5,0.4,388.0,97.0,932.0,2019-04-01,150.10076190476192
4.6,6.78,2890.0,2.1,0.4,670.0,102.0,1705.0,2019-04-01,240.65428571428572
4.6,7.21,3120.0,2.5,0.4,720.0,104.0,1875.0,2019-04-01,259.5633333333334
4.6,7.48,2630.0,1.3,0.4,730.0,110.0,1521.0,2019-04-01,225.37561904761904
4.2,7.65,1120.0,10.0,0.4,360.0,68.0,695.0,2019-04-01,134.01476190476188
4.8,7.12,1718.0,8.0,0.4,460.0,162.0,1130.0,2019-04-01,180.5285714285714
4.6,6.45,5340.0,2.1,0.4,1268.0,131.0,3105.0,2019-04-01,410.38571428571436
4.6,6.85,2161.0,2.5,0.4,536.0,65.0,1224.0,2019-04-01,187.69961904761905
4.6,7.04,3480.0,2.2,0.4,958.0,53.0,1986.0,2019-04-01,281.5275238095238
4.6,7.22,2227.0,2.0,0.4,378.0,31.0,1302.0,2019-04-01,186.45838095238094
0.1,7.23,3720.0,12.0,0.4,1250.0,222.0,2370.0,2019-04-01,329.3714285714286
4.6,7.27,1326.0,1.7,0.4,400.0,112.0,799.0,2019-04-01,136.6629523809524
4.6,6.6,6890.0,1.3,0.4,1266.0,152.0,3921.0,2019-04-01,501.1594285714286
4.6,6.8,1254.0,12.0,0.4,290.0,112.0,770.0,2019-04-01,144.94571428571427
4.6,6.78,440.0,1.4,0.4,114.0,21.0,272.0,2019-04-01,66.50028571428571
0.1,7.46,7064.0,14.0,0.4,2015.0,460.0,4390.0,2019-04-01,578.7595238095238
4.6,7.44,1180.0,1.9,0.4,324.0,48.0,712.0,2019-04-01,122.47409523809523
4.6,6.66,3510.0,2.2,0.4,1180.0,84.0,2112.0,2019-04-01,296.92838095238096
4.6,6.82,1556.0,1.8,0.4,434.0,32.0,930.0,2019-04-01,147.20380952380955
4.6,7.27,4290.0,2.3,0.4,680.0,114.0,2562.0,2019-04-01,330.48028571428574
4.6,6.98,1695.0,1.6,0.4,482.0,45.0,1009.0,2019-04-01,157.81057142857142
4.6,6.71,2915.0,2.9,0.4,948.0,61.0,1732.0,2019-04-01,251.1702857142857
4.6,7.2,753.0,1.5,0.4,256.0,24.0,460.0,2019-04-01,91.6609523809524
4.6,7.24,1259.0,1.2,0.4,372.0,26.0,774.0,2019-04-01,127.14914285714285
4.6,7.03,2031.0,2.7,0.4,600.0,36.0,1209.0,2019-04-01,183.9324761904762
4.6,7.16,1078.0,2.4,0.4,344.0,36.0,648.0,2019-04-01,116.4287619047619
4.6,7.46,520.0,1.4,0.4,150.0,21.0,320.0,2019-04-01,73.7395238095238
4.6,7.16,1078.0,2.4,0.4,344.0,36.0,648.0,2019-04-01,116.4287619047619
4.6,7.46,520.0,1.4,0.4,150.0,21.0,320.0,2019-04-01,73.7395238095238
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2019-04-01,132.91828571428573
0.1,7.36,1846.0,14.0,0.4,445.0,120.0,1148.0,2019-04-01,179.7197142857143
0.1,7.2,3160.0,14.0,0.4,890.0,220.0,2024.0,2019-04-01,285.149619047619
0.1,7.06,2586.0,10.0,0.4,725.0,220.0,1640.0,2019-04-01,235.46428571428572
0.1,7.12,1910.0,12.0,0.4,575.0,90.0,1186.0,2019-04-01,182.93323809523807
1.6,7.65,780.0,4.0,0.4,235.0,38.0,486.0,2019-04-01,90.01609523809523
0.1,7.12,3120.0,10.0,0.4,810.0,282.0,1946.0,2019-04-01,273.9799047619047
0.1,7.0,2046.0,12.0,0.4,435.0,172.0,1320.0,2019-04-01,193.14333333333335
0.1,7.25,2288.0,10.0,0.4,495.0,190.0,1466.0,2019-04-01,208.31085714285712
7.6,7.25,454.0,12.0,0.4,152.28,10.0,258.0,2020-04-01,93.2195238095238
7.4,7.31,434.0,9.0,0.4,132.0,7.0,249.0,2020-04-01,86.0224761904762
7.2,7.43,574.0,11.0,0.4,196.0,8.0,332.0,2020-04-01,99.67838095238098
5.7,8.36,461.0,12.1,0.4,175.0,16.0,277.0,2020-04-01,91.94314285714287
5.6,8.34,461.0,11.0,0.4,195.0,18.8,274.0,2020-04-01,90.5310476190476
5.7,11.33,1479.0,9.19,0.4,320.0,99.0,695.0,2020-04-01,154.93495238095238
6.0,8.4,436.0,10.1,0.4,195.0,13.0,263.0,2020-04-01,88.66733333333333
5.8,8.42,439.0,3.41,0.4,230.0,13.0,240.0,2020-04-01,77.59076190476189
4.0,8.4,437.0,8.45,0.4,205.0,16.0,240.0,2020-04-01,79.77333333333334
6.0,8.16,455.0,2.55,0.4,255.0,12.0,226.0,2020-04-01,77.01752380952381
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
6.2,8.1,312.0,3.07,0.4,140.0,5.8,159.0,2020-04-01,66.19590476190476
6.0,8.05,303.0,3.6,0.4,160.0,10.0,190.0,2020-04-01,68.46333333333334
6.0,8.3,289.0,6.0,0.4,120.0,12.2,166.0,2020-04-01,69.85419047619048
5.5,8.32,290.0,6.33,0.4,140.0,9.0,152.0,2020-04-01,68.86495238095239
4.0,8.32,300.0,8.0,0.4,200.0,10.24,149.0,2020-04-01,69.53828571428573
6.2,8.32,90.0,6.63,0.4,60.0,1.52,50.0,2020-04-01,56.72495238095239
5.9,8.39,420.0,5.92,0.4,180.0,22.56,228.0,2020-04-01,79.4449523809524
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
3.8,7.91,850.0,10.0,0.4,420.0,44.0,460.0,2020-04-01,113.81000000000002
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
7.2,7.48,453.0,8.0,0.4,148.0,7.0,258.0,2020-04-01,85.72161904761906
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
1.5,7.28,1769.0,18.0,0.4,476.0,46.0,1008.0,2020-04-01,178.00733333333335
5.9,6.78,798.0,10.0,0.4,242.0,17.0,464.0,2020-04-01,109.15961904761906
4.5,7.98,500.0,73.6,0.4,300.0,13.92,270.0,2020-04-01,191.37266666666667
5.8,7.61,859.0,7.1,0.4,250.0,26.48,434.0,2020-04-01,106.87457142857144
5.8,7.84,409.0,6.31,0.4,240.0,18.0,295.0,2020-04-01,83.54266666666669
6.1,9.14,1442.0,14.8,0.4,280.0,245.0,894.0,2020-04-01,175.8881904761905
5.9,8.07,1167.0,12.9,0.4,255.0,151.0,642.0,2020-04-01,143.80409523809524
6.0,7.89,1636.0,29.8,0.4,290.0,237.0,1014.0,2020-04-01,209.80057142857143
6.6,7.16,400.0,9.0,0.4,139.92,8.0,225.0,2020-04-01,81.54876190476192
6.1,7.29,322.0,14.0,0.4,144.04,5.0,218.0,2020-04-01,85.38771428571428
6.8,7.19,835.0,19.0,0.4,240.0,20.0,480.0,2020-04-01,128.83857142857144
7.0,7.31,840.0,16.0,0.4,213.69,15.0,468.0,2020-04-01,123.25747619047618
5.8,7.61,278.0,15.7,0.4,155.0,3.7,180.0,2020-04-01,84.7702380952381
5.5,8.62,365.0,1.98,0.4,300.0,15.0,225.0,2020-04-01,74.01371428571427
5.6,7.24,486.0,2.36,0.4,250.0,32.0,312.0,2020-04-01,80.12914285714287
4.6,7.57,1577.0,28.0,0.4,380.0,45.7,925.0,2020-04-01,189.64738095238096
4.6,7.67,1289.0,20.0,0.4,340.0,55.2,708.0,2020-04-01,156.13019047619048
4.6,7.4,1357.0,28.0,0.4,320.0,45.4,730.0,2020-04-01,170.67190476190476
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.29,1382.0,30.0,0.4,310.0,48.6,770.0,2020-04-01,176.2790476190476
4.6,7.47,1342.0,25.0,0.4,290.0,39.0,783.0,2020-04-01,166.70590476190478
1.0,7.62,1402.0,12.0,0.4,310.0,37.2,751.0,2020-04-01,136.98228571428572
6.1,6.87,1910.0,14.0,0.4,440.0,42.0,1098.0,2020-04-01,191.61638095238098
5.5,6.68,1654.0,18.0,0.4,410.0,38.0,943.0,2020-04-01,178.8444761904762
5.9,7.7,1605.0,13.0,0.4,370.0,35.0,910.0,2020-04-01,168.88000000000002
5.8,7.45,611.0,130.0,0.4,320.0,20.0,381.0,2020-04-01,294.4618095238095
6.6,7.4,2938.0,22.0,0.4,492.0,46.0,1689.0,2020-04-01,271.2339047619048
4.6,7.27,1409.0,5.6,0.4,695.0,131.0,813.0,2020-04-01,157.12495238095238
4.6,7.2,10010.0,200.0,0.4,1648.0,202.0,4612.0,2020-04-01,972.423619047619
4.9,7.17,6250.0,28.0,0.4,1220.48,112.0,3627.0,2020-04-01,506.66247619047624
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
5.6,7.3,2979.0,25.0,0.4,610.0,74.0,1712.0,2020-04-01,280.84742857142857
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.8,7.37,2680.0,22.0,0.4,576.0,53.0,1529.0,2020-04-01,252.95676190476192
5.2,7.48,1821.0,21.0,0.4,390.0,42.0,1031.0,2020-04-01,193.37561904761904
4.1,7.42,9900.0,39.0,0.4,3110.0,210.0,5589.0,2020-04-01,806.1153333333335
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.2,7.74,517.0,18.0,0.4,350.0,20.2,296.0,2020-04-01,104.98085714285715
4.8,8.33,598.0,7.0,0.4,445.0,12.0,319.0,2020-04-01,96.56866666666669
1.0,7.74,1620.0,26.0,0.4,440.0,42.2,961.0,2020-04-01,181.50085714285714
2.7,8.48,1502.0,15.0,0.4,410.0,37.5,923.0,2020-04-01,162.88804761904765
4.6,7.6,1410.0,36.0,0.4,460.0,78.5,933.0,2020-04-01,201.61852380952382
2.1,8.93,1320.0,10.0,0.4,364.0,88.0,719.0,2020-04-01,139.02819047619047
6.3,7.14,483.0,13.0,0.4,135.8,7.0,273.0,2020-04-01,91.95066666666666
6.0,7.76,224.0,10.8,0.4,200.0,7.3,119.0,2020-04-01,74.68461904761905
6.0,8.47,196.0,4.92,0.4,115.0,4.3,92.0,2020-04-01,61.17966666666666
6.0,7.84,517.0,8.0,0.4,390.0,4.8,282.0,2020-04-01,94.12933333333334
5.8,8.29,475.0,4.64,0.4,335.0,4.3,248.0,2020-04-01,84.00347619047619
3.1,7.48,1140.0,40.0,0.4,405.0,31.5,594.0,2020-04-01,174.12461904761906
2.5,7.9,5960.0,22.9,0.4,1735.0,850.0,3648.0,2020-04-01,538.241619047619
2.8,7.88,7100.0,18.0,0.4,900.0,406.0,4210.0,2020-04-01,546.1628571428571
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
6.2,7.29,3010.0,27.0,0.4,540.0,55.0,1739.0,2020-04-01,284.7777142857143
5.0,7.22,625.0,14.0,0.4,196.0,22.0,429.0,2020-04-01,104.97104761904761
6.4,7.35,824.0,16.0,0.4,212.2,25.0,465.0,2020-04-01,121.39333333333333
2.8,8.3,1662.0,17.0,0.4,472.0,35.0,964.0,2020-04-01,175.33152380952384
4.2,7.41,6200.0,37.0,0.4,1410.0,167.0,3541.0,2020-04-01,522.7289523809525
5.6,7.49,1680.0,31.0,0.4,440.36,37.0,1037.0,2020-04-01,207.5413333333333
5.4,7.43,1861.0,22.0,0.4,386.0,32.0,1082.0,2020-04-01,198.6117142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
2.6,7.4,1010.0,2.78,0.4,440.0,22.4,520.0,2020-04-01,105.85657142857143
2.4,7.24,1085.0,18.0,0.4,360.0,8.6,577.0,2020-04-01,131.26980952380953
4.2,7.6,1205.0,12.0,0.4,376.0,22.0,754.0,2020-04-01,141.03485714285713
4.0,7.73,1300.0,20.0,0.4,345.0,62.0,710.0,2020-04-01,155.49380952380955
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
3.8,8.1,615.0,17.0,0.4,280.0,23.0,498.0,2020-04-01,113.58257142857143
6.2,7.65,146.0,4.03,0.4,70.0,5.7,74.0,2020-04-01,55.07309523809525
5.9,7.96,175.0,2.84,0.4,90.0,5.0,97.0,2020-04-01,55.50857142857143
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
6.0,7.7,1467.0,35.0,0.4,440.0,39.0,778.0,2020-04-01,195.9606666666667
1.9,7.3,1351.0,27.0,0.4,360.0,24.0,784.0,2020-04-01,163.92009523809529
5.4,6.9,1100.0,25.0,0.4,248.0,42.0,680.0,2020-04-01,153.81619047619049
1.2,7.38,1642.0,30.0,0.4,384.0,79.0,887.0,2020-04-01,185.05647619047622
4.6,7.2,1599.0,6.0,0.4,496.0,32.0,927.0,2020-04-01,157.8769523809524
1.8,8.2,1429.0,30.0,0.4,408.0,41.0,772.0,2020-04-01,174.3250476190476
1.4,7.76,1619.0,18.0,0.4,535.0,63.0,851.0,2020-04-01,168.7589523809524
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.4,8.7,1105.0,27.0,0.4,370.0,64.0,627.0,2020-04-01,159.80076190476194
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
0.9,7.25,1600.0,28.0,0.4,440.0,95.0,912.0,2020-04-01,183.26885714285717
4.6,7.7,2534.0,30.0,0.4,448.0,210.0,1495.0,2020-04-01,262.79333333333335
4.5,7.5,1618.0,8.0,0.4,544.0,26.0,928.0,2020-04-01,163.24638095238095
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
5.5,7.21,2083.0,11.0,0.4,404.0,38.0,1215.0,2020-04-01,195.63333333333333
4.6,7.22,1359.0,36.0,0.4,352.0,87.0,775.0,2020-04-01,188.56238095238095
2.9,7.1,2304.0,35.0,0.4,740.0,93.0,1405.0,2020-04-01,256.93047619047616
2.8,7.2,1591.0,28.0,0.4,504.0,84.0,939.0,2020-04-01,191.1529523809524
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
2.5,7.6,1119.0,12.0,0.4,308.0,86.0,604.0,2020-04-01,127.08485714285716
4.6,7.43,1071.0,27.0,0.4,328.0,95.0,704.0,2020-04-01,161.08438095238097
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
2.8,7.5,1506.0,18.0,0.4,432.0,99.0,813.0,2020-04-01,165.0930476190476
2.1,7.9,1635.0,35.0,0.4,624.0,154.0,1099.0,2020-04-01,218.1162857142857
4.6,7.24,1468.0,28.0,0.4,416.0,101.0,837.0,2020-04-01,185.2364761904762
4.6,7.14,2008.0,18.0,0.4,652.0,125.0,1183.0,2020-04-01,212.75400000000002
5.2,8.3,581.0,10.3,0.4,415.0,18.0,314.0,2020-04-01,101.42819047619047
6.2,6.88,647.0,9.0,0.4,176.0,21.0,362.0,2020-04-01,96.63742857142857
6.6,6.84,683.0,12.0,0.4,216.0,24.0,383.0,2020-04-01,106.19923809523809
6.8,6.73,766.0,17.0,0.4,224.43,26.0,437.0,2020-04-01,120.3327142857143
6.1,7.58,982.0,24.0,0.4,279.84,34.0,552.0,2020-04-01,145.85209523809525
4.0,7.52,864.0,32.0,0.4,288.0,25.0,484.0,2020-04-01,145.23247619047618
2.8,7.2,1220.0,31.0,0.4,376.0,65.0,744.0,2020-04-01,169.00961904761905
2.5,7.7,1365.0,38.0,0.4,384.0,110.0,805.0,2020-04-01,190.42333333333337
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
2.1,7.5,1818.0,8.0,0.4,472.0,124.0,1073.0,2020-04-01,172.57304761904763
4.6,7.48,1096.0,12.0,0.4,280.0,60.0,668.0,2020-04-01,132.91828571428573
2.7,7.4,1418.0,28.0,0.4,336.0,110.0,826.0,2020-04-01,175.6932380952381
3.8,7.23,475.0,17.0,0.4,240.0,20.0,323.0,2020-04-01,97.66542857142859
2.5,7.51,1487.0,22.0,0.4,436.0,35.0,908.0,2020-04-01,171.51876190476193
4.6,7.62,1285.0,20.0,0.4,308.0,95.0,842.0,2020-04-01,163.2736190476191
5.9,7.74,1690.0,18.0,0.4,404.0,24.0,1015.0,2020-04-01,185.3995238095238
3.2,7.83,2021.0,10.0,0.4,656.0,98.0,1150.0,2020-04-01,194.70428571428573
3.3,7.36,1220.0,32.0,0.4,308.0,100.0,499.0,2020-04-01,160.00104761904763
2.8,7.5,1882.0,12.0,0.4,568.0,98.0,1072.0,2020-04-01,184.94171428571428
2.5,6.16,708.0,8.0,0.4,240.0,21.0,444.0,2020-04-01,91.52533333333335
3.4,7.13,1134.0,7.0,0.4,275.0,71.0,597.0,2020-04-01,119.21028571428572
